FileName,SetNum,RepNum,Model,AgentStepTime,NumAgents,Neighbors,FractionInformed,AvoidRadius,AlignRadius,AttractRadius,AlignYIntercept,ObstacleRadius,ObsVisibility,TurnRate,AvoidWeight,AlignWeight,AttractWeight,ObstacleWeight,Agent,GoalReachTimes,minimumYs,extremeXs,maximumYs
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep40.mat,2,35,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,18.4941018091075,5.55137973491781,23.2274398474587
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep40.mat,2,35,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,17.7316199026931,6.01881079892663,23.1675569611929
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,17.71627196877,6.47625407849525,23.2328461051124
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,17.7608395485987,6.22642446907118,23.2354928708398
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,17.4174649712882,5.84497943298719,23.2364322633783
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,17.053886760296,5.47514485657982,23.2983184263826
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,16.8016718908109,6.03532233816717,23.2174565715845
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,15.4281028814185,6.57743989964846,23.2160272009802
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,17.7397686768714,5.95535661099452,23.2922640579043
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,15.93156799082,6.46161908359833,23.1491461545088
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,16.4626050262624,6.69936445682301,23.0160092235839
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep41.mat,2,36,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,16.4740315203805,6.51323767949797,23.3329405118119
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,14.8857456522615,6.32672697509019,23.2142795405979
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,14.8591718268317,6.76129222784392,23.1614685418353
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,16.4429591972479,6.66344726251077,23.2630647263721
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,16.7096388899483,6.70588825815321,23.2066286169158
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,17.7458391910809,5.7967289841821,23.2556106647922
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,17.9896338994979,6.19546386028475,23.2053899442834
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,15.1364133400794,6.61127556984315,23.2980979767394
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,17.2647759985985,6.26678944397409,23.2257157231626
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,15.9554773532071,6.86426934212589,23.290757362627
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep42.mat,2,37,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,15.5944367342074,6.85384021385622,23.2256559691112
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,15.8033807439654,6.5127287821861,23.2736998880472
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,15.4839346000542,6.68376904553061,23.2017523981328
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,13.6214062572928,6.96786694887815,23.2513576102721
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,17.4874160996226,6.09496812136444,23.2626924748539
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,15.5441582287726,6.93541539850929,23.2650995482879
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,14.9299608943348,6.58368918610597,23.2936795187454
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,18.287514485686,5.83790443591638,23.0974331232573
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,14.1608516864143,6.82080374455355,23.2174813394325
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,15.3863060012838,6.57806918563335,23.2571907308933
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep43.mat,2,38,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,16.4214120410325,6.62568799285313,23.2311564300864
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,16.1525716623482,6.76908795523823,23.1144481996225
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,16.268425008135,6.48450291939538,23.1895587765657
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,16.5092243244714,6.43104706827785,23.1921493681561
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,14.6076626638392,6.55038762152741,23.1927203733911
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,17.3809604818943,6.57920121840064,23.1957179565312
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,14.840078220781,6.6585774349854,23.2204351502827
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,16.0087096588665,6.55664368508781,23.194750015404
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,14.8142872568098,6.77562053632064,23.1687755087477
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,16.3711569116438,6.57949499539053,23.2566867279846
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep44.mat,2,39,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,17.0347270605653,6.85534804836718,23.2684904471131
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,15.8545142690481,5.1224591651969,23.2682067813464
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,16.9576851142712,6.08778424969276,23.3088173613354
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,15.0571659483684,6.8807252461838,23.2654020645871
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,15.8488479525222,6.34312216064013,23.1781017303561
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,17.2371319401153,6.73318964345996,23.2656729548448
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,16.4625951519098,6.20771649016036,23.2467255256385
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,14.6556215483413,7.36239482304197,23.2824463764195
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,17.3643216441575,5.97943994767722,23.2477722770469
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,17.6022978287642,6.2611768587268,23.1840191888863
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep45.mat,2,40,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,16.3058580227428,6.6271127207851,23.1148164172586
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,15.9195872324184,6.29606982672917,23.2608510068043
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,14.3134643004525,7.88078527397431,23.2471169056504
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,16.4517648864968,6.59503275809999,23.2122361622407
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,15.1309629355327,6.60628119248505,23.2787969176948
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,17.1898905162407,6.42199033288346,23.2424712806447
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,16.1848454425848,6.63398463262723,23.2343571343054
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,15.7952508279746,6.70303319017705,23.2311146319514
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,17.4747334085031,6.3228829418425,23.2580060251623
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,18.2917809485264,5.87722789249118,23.3271720669911
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep46.mat,2,41,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,13.147024445074,7.5748105368337,23.2226932046518
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,15.3574662613786,6.38793311896915,23.2231795074196
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,17.5879381937059,6.41640925040307,23.1544989502728
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,16.9065939846556,6.28428999595884,23.2247692000453
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,17.2131434252872,6.30510808012876,23.2594763867387
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,15.6973834120084,6.79648994147586,23.2355133458751
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,16.9107848205553,6.35914416308346,23.2145518168101
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,17.2221134836027,6.07546650764346,23.3301046539021
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,16.7256732699423,6.34952191186984,23.1598371532622
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,15.7487914484997,6.38998394708912,23.2095669338777
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep47.mat,2,42,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,17.0231598111336,5.70520290832616,23.2428578853495
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,17.2425071323457,5.03128718955616,23.3586149082866
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,15.8664664872113,6.81032926192718,23.1564382404571
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,17.4886010646803,6.45428173534348,23.283803805018
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,16.9510067641869,6.31230953242519,23.2153076985354
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,17.4036665332177,5.76782136269734,23.2675835654063
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,17.3731322777562,6.25183728236595,23.2162705486752
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,14.443183278287,7.38913617428694,23.2645260781887
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,17.466831980468,6.17633008858656,23.3135868970988
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,15.0688980528106,6.71087357153777,23.1971478915312
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep48.mat,2,43,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,14.879288257057,6.62051761837011,23.329134592097
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,16.4135153176504,6.94257988771371,23.2708094920368
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,16.4334465487084,6.03283663288873,23.1635877979155
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,17.2478615665414,6.572807154748,23.1681842411173
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,4,NaN,16.3183781934968,5.91863509913674,23.2563208212063
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,5,NaN,14.7675657947547,6.94565986540745,23.2128930226953
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,6,NaN,16.5285541539682,6.24238645923869,23.2296318652068
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,7,NaN,17.7615408615854,6.19967481048572,23.2036781213929
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,8,NaN,15.5929375717372,6.80400440456492,23.2395146818867
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,9,NaN,16.4207663254656,6.41055716847308,23.2335907993215
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep49.mat,2,44,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,10,NaN,16.412326212905,6.32548891912466,23.0726008004976
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep5.mat,2,45,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,1,NaN,15.2043467117459,6.95978973257563,23.0881858543875
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep5.mat,2,45,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,2,NaN,15.2084101038995,6.62235614442419,23.2548988096576
/Users/helen/Documents/JSMFpostdoc/projects/collectiveMovementAndObstacles/Obstacle-avoiding-agents/data/data20201020/ParameterSet149/Rep5.mat,2,45,0,0.01,10,7,1,1,5,10,0.6,1,1,2,1,2,1,1,3,NaN,16.0782766322416,6.67059626834375,23.27460332872
